ObjectType,id,type,full_name,depth,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
MotionDeviceType,15798,Variable,MotionDeviceType_Axes_AxisIdentifier_SoftwareRevision,4,Axes,AxisIdentifier,SoftwareRevision,,,,,
MotionDeviceType,15801,Variable,MotionDeviceType_Axes_AxisIdentifier_DeviceRevision,4,Axes,AxisIdentifier,DeviceRevision,,,,,
MotionDeviceType,15802,Variable,MotionDeviceType_Axes_AxisIdentifier_RevisionCounter,4,Axes,AxisIdentifier,RevisionCounter,,,,,
MotionDeviceType,15803,Variable,MotionDeviceType_Axes_AxisIdentifier_ProductCode,4,Axes,AxisIdentifier,ProductCode,,,,,
MotionDeviceType,15804,Variable,MotionDeviceType_Axes_AxisIdentifier_DeviceManual,4,Axes,AxisIdentifier,DeviceManual,,,,,
MotionDeviceType,15805,Variable,MotionDeviceType_Axes_AxisIdentifier_DeviceClass,4,Axes,AxisIdentifier,DeviceClass,,,,,
MotionDeviceType,15806,Variable,MotionDeviceType_Axes_AxisIdentifier_AssetId,4,Axes,AxisIdentifier,AssetId,,,,,
MotionDeviceType,15807,Variable,MotionDeviceType_Axes_AxisIdentifier_ComponentName,4,Axes,AxisIdentifier,ComponentName,,,,,
MotionDeviceType,15808,Variable,MotionDeviceType_Axes_AxisIdentifier_MotionProfile,4,Axes,AxisIdentifier,MotionProfile,,,,,
MotionDeviceType,15810,Object,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad,4,Axes,AxisIdentifier,AdditionalLoad,,,,,
MotionDeviceType,15811,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Mass,5,Axes,AxisIdentifier,AdditionalLoad,Mass,,,,
MotionDeviceType,15812,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Mass_Definition,6,Axes,AxisIdentifier,AdditionalLoad,Mass,Definition,,,
MotionDeviceType,15813,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Mass_ValuePrecision,6,Axes,AxisIdentifier,AdditionalLoad,Mass,ValuePrecision,,,
MotionDeviceType,15814,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Mass_InstrumentRange,6,Axes,AxisIdentifier,AdditionalLoad,Mass,InstrumentRange,,,
MotionDeviceType,15815,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Mass_EURange,6,Axes,AxisIdentifier,AdditionalLoad,Mass,EURange,,,
MotionDeviceType,15816,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Mass_EngineeringUnits,6,Axes,AxisIdentifier,AdditionalLoad,Mass,EngineeringUnits,,,
MotionDeviceType,15817,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass,5,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,,,,
MotionDeviceType,15855,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Constant,6,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Constant,,,
MotionDeviceType,15856,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_BaseFrame,6,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,BaseFrame,,,
MotionDeviceType,15857,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_FixedBase,6,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,FixedBase,,,
MotionDeviceType,15858,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Inertia,5,Axes,AxisIdentifier,AdditionalLoad,Inertia,,,,
MotionDeviceType,15859,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Inertia_X,6,Axes,AxisIdentifier,AdditionalLoad,Inertia,X,,,
MotionDeviceType,15860,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Inertia_Y,6,Axes,AxisIdentifier,AdditionalLoad,Inertia,Y,,,
MotionDeviceType,15861,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Inertia_Z,6,Axes,AxisIdentifier,AdditionalLoad,Inertia,Z,,,
MotionDeviceType,15862,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_Inertia_VectorUnit,6,Axes,AxisIdentifier,AdditionalLoad,Inertia,VectorUnit,,,
MotionDeviceType,15863,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualPosition,5,Axes,AxisIdentifier,ParameterSet,ActualPosition,,,,
MotionDeviceType,15864,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualPosition_Definition,6,Axes,AxisIdentifier,ParameterSet,ActualPosition,Definition,,,
MotionDeviceType,15866,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualPosition_ValuePrecision,6,Axes,AxisIdentifier,ParameterSet,ActualPosition,ValuePrecision,,,
MotionDeviceType,15867,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualPosition_InstrumentRange,6,Axes,AxisIdentifier,ParameterSet,ActualPosition,InstrumentRange,,,
MotionDeviceType,15868,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualPosition_EURange,6,Axes,AxisIdentifier,ParameterSet,ActualPosition,EURange,,,
MotionDeviceType,15869,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualPosition_EngineeringUnits,6,Axes,AxisIdentifier,ParameterSet,ActualPosition,EngineeringUnits,,,
MotionDeviceType,15870,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualSpeed,5,Axes,AxisIdentifier,ParameterSet,ActualSpeed,,,,
MotionDeviceType,15871,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualSpeed_Definition,6,Axes,AxisIdentifier,ParameterSet,ActualSpeed,Definition,,,
MotionDeviceType,15872,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualSpeed_ValuePrecision,6,Axes,AxisIdentifier,ParameterSet,ActualSpeed,ValuePrecision,,,
MotionDeviceType,15873,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualSpeed_InstrumentRange,6,Axes,AxisIdentifier,ParameterSet,ActualSpeed,InstrumentRange,,,
MotionDeviceType,15874,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualSpeed_EURange,6,Axes,AxisIdentifier,ParameterSet,ActualSpeed,EURange,,,
MotionDeviceType,15875,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualSpeed_EngineeringUnits,6,Axes,AxisIdentifier,ParameterSet,ActualSpeed,EngineeringUnits,,,
MotionDeviceType,15876,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualAcceleration,5,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,,,,
MotionDeviceType,15877,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_Definition,6,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,Definition,,,
MotionDeviceType,15878,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_ValuePrecision,6,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,ValuePrecision,,,
MotionDeviceType,15879,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_InstrumentRange,6,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,InstrumentRange,,,
MotionDeviceType,15880,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_EURange,6,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,EURange,,,
MotionDeviceType,15881,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_EngineeringUnits,6,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,EngineeringUnits,,,
MotionDeviceType,15905,Object,MotionDeviceType_PowerTrains_PowerTrainIdentifier,3,PowerTrains,PowerTrainIdentifier,,,,,,
MotionDeviceType,15909,Object,MotionDeviceType_PowerTrains_PowerTrainIdentifier_ParameterSet,4,PowerTrains,PowerTrainIdentifier,ParameterSet,,,,,
MotionDeviceType,15910,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_ParameterSet_ParameterIdentifier,5,PowerTrains,PowerTrainIdentifier,ParameterSet,ParameterIdentifier,,,,
MotionDeviceType,15911,Object,MotionDeviceType_PowerTrains_PowerTrainIdentifier_MethodSet,4,PowerTrains,PowerTrainIdentifier,MethodSet,,,,,
MotionDeviceType,15937,Method,MotionDeviceType_PowerTrains_PowerTrainIdentifier_MethodSet_MethodIdentifier,5,PowerTrains,PowerTrainIdentifier,MethodSet,MethodIdentifier,,,,
MotionDeviceType,15938,Object,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Identification,4,PowerTrains,PowerTrainIdentifier,Identification,,,,,
MotionDeviceType,15939,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Identification_UIElement,5,PowerTrains,PowerTrainIdentifier,Identification,UIElement,,,,
MotionDeviceType,15940,Object,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock,4,PowerTrains,PowerTrainIdentifier,Lock,,,,,
MotionDeviceType,15968,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates,6,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,,,
MotionDeviceType,15969,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_LengthUnit,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,LengthUnit,,
MotionDeviceType,15970,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation,6,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,,,
MotionDeviceType,15971,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_AngleUnit,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,AngleUnit,,
MotionDeviceType,15972,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_X,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,X,,
MotionDeviceType,15973,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_Y,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,Y,,
MotionDeviceType,15974,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_Z,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,CartesianCoordinates,Z,,
MotionDeviceType,15975,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_A,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,A,,
MotionDeviceType,15976,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_B,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,B,,
MotionDeviceType,15977,Variable,MotionDeviceType_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_C,7,Axes,AxisIdentifier,AdditionalLoad,CenterOfMass,Orientation,C,,
MotionDeviceType,15978,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_CartesianCoordinates,4,FlangeLoad,CenterOfMass,CartesianCoordinates,,,,,
MotionDeviceType,15979,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_CartesianCoordinates_LengthUnit,5,FlangeLoad,CenterOfMass,CartesianCoordinates,LengthUnit,,,,
MotionDeviceType,15980,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_Orientation,4,FlangeLoad,CenterOfMass,Orientation,,,,,
MotionDeviceType,15981,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_Orientation_AngleUnit,5,FlangeLoad,CenterOfMass,Orientation,AngleUnit,,,,
MotionDeviceType,15982,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_CartesianCoordinates_X,5,FlangeLoad,CenterOfMass,CartesianCoordinates,X,,,,
MotionDeviceType,15983,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_CartesianCoordinates_Y,5,FlangeLoad,CenterOfMass,CartesianCoordinates,Y,,,,
MotionDeviceType,15984,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_CartesianCoordinates_Z,5,FlangeLoad,CenterOfMass,CartesianCoordinates,Z,,,,
MotionDeviceType,15985,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_Orientation_A,5,FlangeLoad,CenterOfMass,Orientation,A,,,,
MotionDeviceType,15986,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_Orientation_B,5,FlangeLoad,CenterOfMass,Orientation,B,,,,
MotionDeviceType,15987,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_Orientation_C,5,FlangeLoad,CenterOfMass,Orientation,C,,,,
MotionDeviceType,16351,Variable,MotionDeviceType_Manufacturer,2,Manufacturer,,,,,,,
MotionDeviceType,16352,Variable,MotionDeviceType_ManufacturerUri,2,ManufacturerUri,,,,,,,
MotionDeviceType,16353,Variable,MotionDeviceType_Model,2,Model,,,,,,,
MotionDeviceType,16354,Variable,MotionDeviceType_SerialNumber,2,SerialNumber,,,,,,,
MotionDeviceType,16355,Variable,MotionDeviceType_HardwareRevision,2,HardwareRevision,,,,,,,
MotionDeviceType,16356,Variable,MotionDeviceType_SoftwareRevision,2,SoftwareRevision,,,,,,,
MotionDeviceType,16357,Variable,MotionDeviceType_DeviceRevision,2,DeviceRevision,,,,,,,
MotionDeviceType,16358,Variable,MotionDeviceType_RevisionCounter,2,RevisionCounter,,,,,,,
MotionDeviceType,16359,Variable,MotionDeviceType_ProductCode,2,ProductCode,,,,,,,
MotionDeviceType,16360,Variable,MotionDeviceType_AssetId,2,AssetId,,,,,,,
MotionDeviceType,16361,Variable,MotionDeviceType_ComponentName,2,ComponentName,,,,,,,
MotionDeviceType,16362,Variable,MotionDeviceType_MotionDeviceCategory,2,MotionDeviceCategory,,,,,,,
MotionDeviceType,16363,Variable,MotionDeviceType_ParameterSet_OnPath,3,ParameterSet,OnPath,,,,,,
MotionDeviceType,16364,Variable,MotionDeviceType_ParameterSet_InControl,3,ParameterSet,InControl,,,,,,
MotionDeviceType,16365,Variable,MotionDeviceType_ParameterSet_SpeedOverride,3,ParameterSet,SpeedOverride,,,,,,
MotionDeviceType,16443,Object,MotionDeviceType_PowerTrains,2,PowerTrains,,,,,,,
MotionDeviceType,16558,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_Constant,4,FlangeLoad,CenterOfMass,Constant,,,,,
MotionDeviceType,16559,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_BaseFrame,4,FlangeLoad,CenterOfMass,BaseFrame,,,,,
MotionDeviceType,16560,Variable,MotionDeviceType_FlangeLoad_CenterOfMass_FixedBase,4,FlangeLoad,CenterOfMass,FixedBase,,,,,
MotionDeviceType,16561,Variable,MotionDeviceType_FlangeLoad_Inertia,3,FlangeLoad,Inertia,,,,,,
MotionDeviceType,16562,Variable,MotionDeviceType_FlangeLoad_Inertia_X,4,FlangeLoad,Inertia,X,,,,,
MotionDeviceType,16563,Variable,MotionDeviceType_FlangeLoad_Inertia_Y,4,FlangeLoad,Inertia,Y,,,,,
MotionDeviceType,16564,Variable,MotionDeviceType_FlangeLoad_Inertia_Z,4,FlangeLoad,Inertia,Z,,,,,
MotionDeviceType,16565,Variable,MotionDeviceType_FlangeLoad_Inertia_VectorUnit,4,FlangeLoad,Inertia,VectorUnit,,,,,
MotionDeviceType,16566,Object,MotionDeviceType_AdditionalComponents,2,AdditionalComponents,,,,,,,
MotionDeviceType,18205,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_LockingClient,5,PowerTrains,PowerTrainIdentifier,Lock,LockingClient,,,,
MotionDeviceType,18206,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_LockingUser,5,PowerTrains,PowerTrainIdentifier,Lock,LockingUser,,,,
MotionDeviceType,18207,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_RemainingLockTime,5,PowerTrains,PowerTrainIdentifier,Lock,RemainingLockTime,,,,
MotionDeviceType,18208,Method,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_InitLock,5,PowerTrains,PowerTrainIdentifier,Lock,InitLock,,,,
MotionDeviceType,18209,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_InitLock_InputArguments,6,PowerTrains,PowerTrainIdentifier,Lock,InitLock,InputArguments,,,
MotionDeviceType,18210,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_InitLock_OutputArguments,6,PowerTrains,PowerTrainIdentifier,Lock,InitLock,OutputArguments,,,
MotionDeviceType,18211,Method,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_RenewLock,5,PowerTrains,PowerTrainIdentifier,Lock,RenewLock,,,,
MotionDeviceType,18212,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_RenewLock_OutputArguments,6,PowerTrains,PowerTrainIdentifier,Lock,RenewLock,OutputArguments,,,
MotionDeviceType,18213,Method,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_ExitLock,5,PowerTrains,PowerTrainIdentifier,Lock,ExitLock,,,,
MotionDeviceType,18214,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_ExitLock_OutputArguments,6,PowerTrains,PowerTrainIdentifier,Lock,ExitLock,OutputArguments,,,
MotionDeviceType,18215,Method,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_BreakLock,5,PowerTrains,PowerTrainIdentifier,Lock,BreakLock,,,,
MotionDeviceType,18216,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_BreakLock_OutputArguments,6,PowerTrains,PowerTrainIdentifier,Lock,BreakLock,OutputArguments,,,
MotionDeviceType,18217,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Manufacturer,4,PowerTrains,PowerTrainIdentifier,Manufacturer,,,,,
MotionDeviceType,18218,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_ManufacturerUri,4,PowerTrains,PowerTrainIdentifier,ManufacturerUri,,,,,
MotionDeviceType,18219,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Model,4,PowerTrains,PowerTrainIdentifier,Model,,,,,
MotionDeviceType,18220,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_SerialNumber,4,PowerTrains,PowerTrainIdentifier,SerialNumber,,,,,
MotionDeviceType,18221,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_HardwareRevision,4,PowerTrains,PowerTrainIdentifier,HardwareRevision,,,,,
MotionDeviceType,18222,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_SoftwareRevision,4,PowerTrains,PowerTrainIdentifier,SoftwareRevision,,,,,
MotionDeviceType,18223,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_DeviceRevision,4,PowerTrains,PowerTrainIdentifier,DeviceRevision,,,,,
MotionDeviceType,18224,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_RevisionCounter,4,PowerTrains,PowerTrainIdentifier,RevisionCounter,,,,,
MotionDeviceType,18225,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_ProductCode,4,PowerTrains,PowerTrainIdentifier,ProductCode,,,,,
MotionDeviceType,18226,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_DeviceManual,4,PowerTrains,PowerTrainIdentifier,DeviceManual,,,,,
MotionDeviceType,18227,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_DeviceClass,4,PowerTrains,PowerTrainIdentifier,DeviceClass,,,,,
MotionDeviceType,18228,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_AssetId,4,PowerTrains,PowerTrainIdentifier,AssetId,,,,,
MotionDeviceType,18229,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_ComponentName,4,PowerTrains,PowerTrainIdentifier,ComponentName,,,,,
MotionDeviceType,18310,Object,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier,3,AdditionalComponents,AdditionalComponentIdentifier,,,,,,
MotionDeviceType,18311,Object,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_ParameterSet,4,AdditionalComponents,AdditionalComponentIdentifier,ParameterSet,,,,,
MotionDeviceType,18312,Variable,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_ParameterSet_ParameterIdentifier,5,AdditionalComponents,AdditionalComponentIdentifier,ParameterSet,ParameterIdentifier,,,,
MotionDeviceType,18313,Object,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_MethodSet,4,AdditionalComponents,AdditionalComponentIdentifier,MethodSet,,,,,
MotionDeviceType,18314,Method,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_MethodSet_MethodIdentifier,5,AdditionalComponents,AdditionalComponentIdentifier,MethodSet,MethodIdentifier,,,,
MotionDeviceType,18315,Object,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_Identification,4,AdditionalComponents,AdditionalComponentIdentifier,Identification,,,,,
MotionDeviceType,18316,Variable,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_Identification_UIElement,5,AdditionalComponents,AdditionalComponentIdentifier,Identification,UIElement,,,,
MotionDeviceType,18317,Object,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_Lock,4,AdditionalComponents,AdditionalComponentIdentifier,Lock,,,,,
MotionDeviceType,18319,Variable,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_Lock_LockingClient,5,AdditionalComponents,AdditionalComponentIdentifier,Lock,LockingClient,,,,
MotionDeviceType,18320,Variable,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_Lock_LockingUser,5,AdditionalComponents,AdditionalComponentIdentifier,Lock,LockingUser,,,,
